age,workclass,education,marital,relationship,race,gender,salary
17, Private, 11th, Never-married, Own-child, White, Female,<=50K
46, Local-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
50, State-gov, Some-college, Married-civ-spouse, Husband, White, Male,>50K
34, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
42, ?, Masters, Married-civ-spouse, Husband, White, Male,<=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
32, Private, Bachelors, Never-married, Unmarried, Other, Male,<=50K
32, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
50, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
77, Private, 7th-8th, Widowed, Unmarried, White, Female,<=50K
33, Private, HS-grad, Divorced, Not-in-family, White, Male,<=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
64, Private, 11th, Married-civ-spouse, Husband, White, Male,<=50K
34, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
34, Local-gov, HS-grad, Never-married, Unmarried, Black, Female,<=50K
67, Local-gov, Masters, Never-married, Other-relative, White, Female,>50K
37, Local-gov, HS-grad, Never-married, Not-in-family, White, Male,<=50K
34, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
22, ?, Some-college, Never-married, Own-child, White, Female,<=50K
50, Self-emp-not-inc, Doctorate, Divorced, Not-in-family, White, Male,<=50K
60, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
46, Local-gov, Bachelors, Divorced, Unmarried, White, Female,<=50K
44, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
43, Private, HS-grad, Married-civ-spouse, Other-relative, White, Female,<=50K
48, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
36, Private, HS-grad, Never-married, Other-relative, White, Female,<=50K
48, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
37, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
51, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
52, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
27, Private, 5th-6th, Never-married, Own-child, Asian-Pac-Islander, Female,<=50K
43, Local-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
23, Private, HS-grad, Never-married, Own-child, Black, Male,<=50K
66, Private, Assoc-acdm, Married-civ-spouse, Husband, White, Male,>50K
37, Self-emp-not-inc, 10th, Married-civ-spouse, Wife, White, Female,<=50K
35, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
42, Local-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
49, Private, 10th, Never-married, Unmarried, White, Female,<=50K
51, Local-gov, Bachelors, Married-civ-spouse, Wife, White, Female,>50K
71, Federal-gov, HS-grad, Widowed, Not-in-family, White, Male,<=50K
50, Local-gov, Masters, Married-civ-spouse, Wife, White, Female,>50K
63, Private, HS-grad, Widowed, Unmarried, White, Female,<=50K
41, State-gov, Masters, Never-married, Own-child, White, Female,<=50K
24, State-gov, Some-college, Never-married, Own-child, White, Female,<=50K
41, Local-gov, Some-college, Divorced, Unmarried, White, Female,<=50K
33, Local-gov, Assoc-acdm, Married-civ-spouse, Husband, White, Male,<=50K
42, Local-gov, Some-college, Married-civ-spouse, Husband, Black, Male,<=50K
23, Private, Bachelors, Never-married, Own-child, Asian-Pac-Islander, Male,<=50K
49, Private, Assoc-voc, Divorced, Not-in-family, White, Female,<=50K
28, Self-emp-not-inc, 12th, Married-civ-spouse, Not-in-family, White, Male,<=50K
31, Private, 5th-6th, Married-civ-spouse, Husband, White, Male,<=50K
28, Private, Bachelors, Never-married, Own-child, Black, Male,<=50K
37, Private, 11th, Married-civ-spouse, Husband, White, Male,<=50K
19, Private, Some-college, Never-married, Own-child, White, Male,<=50K
51, Local-gov, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
25, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
48, Local-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
41, Local-gov, HS-grad, Divorced, Not-in-family, White, Female,<=50K
32, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
26, ?, HS-grad, Never-married, Unmarried, White, Female,<=50K
46, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,<=50K
17, Private, 10th, Never-married, Own-child, White, Female,<=50K
34, Private, 11th, Divorced, Not-in-family, White, Male,<=50K
44, Private, HS-grad, Never-married, Other-relative, White, Female,<=50K
23, Private, Assoc-acdm, Never-married, Own-child, White, Female,<=50K
35, Private, Some-college, Never-married, Unmarried, Asian-Pac-Islander, Male,<=50K
30, Private, Bachelors, Never-married, Not-in-family, White, Male,<=50K
65, ?, Some-college, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,<=50K
34, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
34, Federal-gov, Prof-school, Married-civ-spouse, Husband, White, Male,>50K
39, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
28, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
53, Local-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
34, Private, 11th, Never-married, Unmarried, White, Male,<=50K
21, Private, HS-grad, Never-married, Not-in-family, White, Male,<=50K
53, Private, 7th-8th, Married-civ-spouse, Husband, White, Male,<=50K
54, Self-emp-not-inc, Masters, Divorced, Not-in-family, White, Male,>50K
32, Private, Some-college, Divorced, Unmarried, White, Female,<=50K
39, State-gov, Bachelors, Never-married, Not-in-family, White, Male,<=50K
39, Private, Some-college, Divorced, Unmarried, White, Female,<=50K
29, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, HS-grad, Divorced, Not-in-family, White, Female,<=50K
43, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
20, ?, Some-college, Never-married, Own-child, White, Male,<=50K
39, Private, Masters, Married-civ-spouse, Husband, White, Male,<=50K
45, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
36, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
71, ?, Assoc-voc, Widowed, Not-in-family, White, Female,<=50K
62, ?, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
43, Local-gov, Some-college, Divorced, Not-in-family, White, Female,<=50K
31, Private, HS-grad, Never-married, Unmarried, Black, Female,<=50K
39, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
32, Private, Bachelors, Married-civ-spouse, Wife, White, Female,>50K
45, Local-gov, HS-grad, Married-civ-spouse, Husband, Black, Male,>50K
19, Private, HS-grad, Never-married, Own-child, White, Male,<=50K
43, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
32, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
43, Self-emp-not-inc, Bachelors, Never-married, Not-in-family, White, Female,<=50K
34, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,>50K
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Wife, White, Female,<=50K
23, Private, Bachelors, Never-married, Own-child, White, Female,<=50K
41, Private, Bachelors, Never-married, Not-in-family, White, Male,>50K
63, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,<=50K
55, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband, White, Male,>50K
28, Private, 9th, Never-married, Not-in-family, White, Male,>50K
37, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
63, ?, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
43, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
30, Self-emp-not-inc, Assoc-voc, Never-married, Own-child, White, Male,<=50K
36, Local-gov, Masters, Married-civ-spouse, Wife, White, Female,>50K
54, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
36, Federal-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
78, Self-emp-inc, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
77, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
28, Private, HS-grad, Married-spouse-absent, Not-in-family, Asian-Pac-Islander, Female,<=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
37, Private, Bachelors, Separated, Not-in-family, Asian-Pac-Islander, Male,<=50K
34, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,>50K
22, Local-gov, Bachelors, Never-married, Own-child, White, Female,<=50K
54, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
21, Private, Some-college, Never-married, Own-child, White, Female,<=50K
36, Private, 10th, Married-civ-spouse, Husband, White, Male,<=50K
62, Self-emp-not-inc, HS-grad, Widowed, Other-relative, White, Female,<=50K
40, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
47, Self-emp-not-inc, Some-college, Divorced, Unmarried, Black, Female,<=50K
38, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
28, Private, 5th-6th, Never-married, Not-in-family, White, Male,<=50K
46, Private, Bachelors, Divorced, Unmarried, White, Female,<=50K
22, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
69, Private, 10th, Separated, Not-in-family, White, Female,<=50K
43, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
53, Private, Bachelors, Never-married, Not-in-family, Asian-Pac-Islander, Female,>50K
20, Private, HS-grad, Never-married, Own-child, Black, Female,<=50K
22, Private, Bachelors, Never-married, Not-in-family, White, Male,<=50K
48, Private, 9th, Married-civ-spouse, Husband, White, Male,<=50K
40, Federal-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
68, ?, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
39, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
57, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,>50K
23, Private, 10th, Never-married, Unmarried, White, Male,<=50K
25, Local-gov, Bachelors, Married-civ-spouse, Wife, White, Female,>50K
22, Private, HS-grad, Never-married, Own-child, Black, Male,<=50K
23, Private, 12th, Never-married, Own-child, White, Male,<=50K
41, Local-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
25, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
58, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
33, Private, HS-grad, Divorced, Not-in-family, Asian-Pac-Islander, Male,<=50K
28, Private, Masters, Married-civ-spouse, Husband, White, Male,<=50K
19, Private, 11th, Never-married, Not-in-family, White, Female,<=50K
44, Private, Some-college, Divorced, Other-relative, White, Female,<=50K
68, Private, Preschool, Never-married, Not-in-family, White, Male,<=50K
33, State-gov, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
24, Private, HS-grad, Divorced, Not-in-family, White, Female,<=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
38, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
31, Private, HS-grad, Separated, Unmarried, White, Female,<=50K
29, Private, HS-grad, Divorced, Not-in-family, White, Female,<=50K
65, Private, 9th, Widowed, Not-in-family, White, Female,<=50K
55, Private, HS-grad, Widowed, Other-relative, White, Female,<=50K
49, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
27, Private, HS-grad, Never-married, Own-child, Black, Female,<=50K
41, Private, HS-grad, Divorced, Not-in-family, White, Male,<=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Husband, White, Male,>50K
22, Self-emp-not-inc, HS-grad, Never-married, Own-child, White, Male,<=50K
41, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
66, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,<=50K
38, Private, Some-college, Divorced, Not-in-family, White, Male,<=50K
43, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
40, Local-gov, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
32, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
30, Private, HS-grad, Never-married, Unmarried, White, Female,<=50K
35, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
41, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
33, Local-gov, Bachelors, Never-married, Not-in-family, Amer-Indian-Eskimo, Male,<=50K
36, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
53, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
27, Private, Bachelors, Never-married, Not-in-family, White, Male,<=50K
22, Private, Bachelors, Never-married, Own-child, White, Female,<=50K
26, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,<=50K
64, Private, HS-grad, Married-civ-spouse, Wife, White, Female,<=50K
48, Private, Some-college, Divorced, Unmarried, White, Female,<=50K
23, Private, HS-grad, Never-married, Own-child, White, Female,<=50K
26, Private, Some-college, Never-married, Unmarried, White, Female,<=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
46, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
65, Self-emp-not-inc, Some-college, Widowed, Unmarried, White, Female,<=50K
53, Private, HS-grad, Widowed, Not-in-family, White, Male,<=50K
18, Private, 5th-6th, Never-married, Other-relative, White, Male,<=50K
34, Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband, White, Male,>50K
28, Private, HS-grad, Never-married, Unmarried, White, Female,<=50K
37, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
61, ?, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
59, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
32, Private, Masters, Never-married, Not-in-family, White, Female,>50K
31, Private, Bachelors, Married-civ-spouse, Wife, White, Female,<=50K
25, Local-gov, Bachelors, Never-married, Not-in-family, White, Female,<=50K
81, Private, 1st-4th, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, HS-grad, Separated, Other-relative, Black, Female,<=50K
39, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, Some-college, Married-civ-spouse, Husband, Black, Male,<=50K
44, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
37, Private, Assoc-acdm, Married-civ-spouse, Husband, White, Male,<=50K
41, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
27, ?, 5th-6th, Married-civ-spouse, Wife, White, Female,<=50K
55, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
60, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
22, Private, Assoc-acdm, Never-married, Not-in-family, White, Male,<=50K
23, Private, Bachelors, Never-married, Not-in-family, White, Male,<=50K
19, Private, HS-grad, Never-married, Not-in-family, White, Female,<=50K
45, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
36, Private, HS-grad, Separated, Unmarried, Black, Female,<=50K
46, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
48, Private, 11th, Married-civ-spouse, Husband, White, Male,<=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
39, Private, HS-grad, Divorced, Not-in-family, White, Female,<=50K
